"旧改征收二轮征询签约率达到 98.81%，超 3,000 户居民将告别老房",0
?  中国城市的建设，正在逐步从“增量市场”迈入“存量市场”的时代：城市更新已成为当代政府主管部门、开发企业以及建设行业各领域所共同面临的一项全新课题,0
“留改拆”并举综合推进各类旧住房修缮改造，是上海城市更新的重要途径,0
推进房屋修缮材料工艺和智能化技术在提升建筑舒适度、社区物业、居家养老等方面的广泛应用，结合旧住房实际和居民群众所需，不断创新探索改造的方式路径,0
因地制宜、内外兼修，提升规划水平和改造品质,0
境差，改造将涉及多方面内容,0
住宅更新方面，将涉及加装电梯与更新、建筑防火、结构加固、减隔震技术、屋面防水、建筑给排水、供电设施、室内功能空间设计与改造等,0
建筑节能改造方面，包括外墙外保温、外墙装饰、门窗材料、集中供暖系统、遮阳系统、太阳能光伏一体化、建筑新能源技术等,0
此外养老服务设施与适老化改造、室外公共空间、生活服务设施等方面改造工程都将提升相关建材需求,0
竣工增速释放后，受益装修需求提升的伟星新材,0
二是基本面稳健，石化系原料下调后短期内有超预期盈利的，东方雨虹,0
三是仍有产能投放业绩增长确定性高的华新水泥,0
?  上游原材料价格调整不及预期，房屋竣工未有改善，地产需求进一步下探，环保限产放松,0
1、《泸州老窖（000568.SZ）：国窖新百亿，十四五再出2、《泸州老窖（000568.SZ）：国窖量价提升，业绩再超市场预期》2020-10-283、《泸州老窖（000568.SZ）：业绩环比提速，期待重回三甲》2020-08-28业绩逆势高增，开启发展新五年事件：3 月 29 日，公司披露 2020 年业绩快报,5
2020 年公司实现营收 166.53 亿元，同比+5.28%,0
实现归母净利润 60.06 亿元，同比+29.39%,0
就单季度而言，2020Q4公司实现营收 50.54 亿元，同比+16.45%,0
实现归母净利润 11.91 亿元，同比+40.63%,0
业绩增速贴预告上线，符合我们此前预期,0
国窖步入新百亿时代，逆势高增带动公司营收实现正增长,0
过去五年国窖收入增长了 15 倍，销售口径收入突破 100 亿元，成为白酒行业的“神话”，销量从 1300 吨提升至 1 万吨左右，价格挺近千元价格带，跻身中国高端白酒阵营,0
2020 年面对疫情冲击，公司 2-3 月暂停发货给经销商“减负”，下半年随着疫情影响消退，公司抓住机遇抢占市场，国窖品牌量价再创新高，市占率再上台阶,0
十四五开启发展新周期，国窖步入新百亿时代，品牌力日盛，全国化行在途中，东进南下定中原,0
目前行业进入顺周期，茅台价格逼近 3000 元，为千元价格带打开量价空间，国窖未来发展可期,0
从区域来看，四川、河北等市场品牌优势逐渐显现，东进南下开拓弱势市场，同时今年将河南作为中原地区的战略市场，力求有所突破,0
新产能投放为发展蓄力，中档产品有望恢复增长,0
疫情对中档产品冲击较大，2020年公司中档产品营收有所下降，随着消费场景的恢复，公司特曲老字号、特曲 60 版卡位 300 和 500 元次高端价格带，今年亦有望实现增长,0
此外，去年推出高光系列，作为博大公司的战略单品之一，主打年轻消费者，为未来发展蓄力,0
品牌势能日盛，利润率仍有上升空间,0
公司高举高打，维持较高的费用投放，近三年销售费用率均超过 20%，在名酒中独树一臶,0
持续的品牌投放使得国窖品牌力日盛，价格持续攀升,0
2020 年国窖价盘稳中有升，渠道补贴和费用收窄，毛利率不提升的同时销售费用率同比下降明显，使得公司的利润增速显著快于营收,0
展望未来，随着品牌力的提升和产品吨价的提升，未来利润率仍有上升空间,0
疫情影响已落地，期待内生外延更大弹事件：公司发布 20 年中报，上半年营收 1.01 亿元/-54.22%，归母净利润-1056.27万元/-119.66%，扣非归母净利润-1669.36 万元/-132.30%,0
单二季度：营收 7949.54 万元/-39.31%，归母净利润 1583.61 万元/-59.09%，二季度已实现扭亏为盈,0
?  疫情影响已落地，二季度边际改善明显,0
公司一季度业绩受疫情冲击明显，Q1 营收 2114 万元/-76.20%，归母净利润-2640 万元/-275.98%,0
Q2 营收7950 万元/-39.31%，归母净利润 1584 万元/-59.09%，公司作为周边游的优质标的，随着旅游业回暖，二季度业绩环比明显改善,0
毛利方面，疫情影响导致毛利率下滑至 33.28%（-32.38pct），成本较为刚性及计提可转债利息费用导致公司期间费用率提升 26.07pct，销售费用/管理费用/财务费用分别提升 10.29/14.10/1.68pct,0
?  受益于周边游逐步复苏，短看疫情下新项目推出带来的客单价提升+营收增量空间,0
周边游率先复苏叠加公司项目背靠长三角，享高端客流利好，双轮驱动公司下半年业绩回暖,0
同时，公司积极引进水上产品，策划夜游产品，加速竹海索道提档升级，多层产品布局有望打开营收空间，提振客单价，助力公司业绩回升,0
?  伴随温泉二期及外延拓张项目密集落地，将为公司成长打开更大向上弹性,0
御水二期年内有望开业，更高端的温泉二期项目建成及原有温泉项目一期扩建改造有望进一步解决高端客群需求，提升客单价，另一方面景区游玩、帐篷酒店及配套餐饮业务的组合推出，有望联动景区主业，双重提升客单价及客流,0
同时，公司具备优秀的景区运营能力，依靠水库等非核心资源打造优质景区，一定程度摆脱了传统景区对稀缺资源的依赖性，外延项目亦积极推进中，有望为公司成长打开更大弹性,0
?  由于疫情影响，我们调整公司 20-22 年 EPS 预测为 0.53/1.21/1.42 元（调整前为 0.83/1.24/1.42 元），由于 2020 年业绩受疫情影响较大，使用可比公司估值法给予 21 年 28 倍 PE，对应目标价为 33.80 元，给予增持评级,0
坚守游戏板块，关注各地开学对教育出版行业影响投资评级：看好（维持）《行业周报-三因素驱动下，配置游戏正当时》-2020.3.23? 继续看好游戏板块，建议关注各地开学复课对教育出版行业的积极影响我们延续此前观点，基于业绩预期增速、当前估值和短期催化三方面因素，游戏板块依然是传媒行业各细分板块中配置的首选,0
而随着全国多个省市区 3 月底至4 月初高三、初三年级陆续开学，教育教辅出版发行公司有望迎来发货的逐步恢复以及收入的逐步确认，从而带来业绩修复，建议积极关注,0
? 游戏：3 月头部游戏流水或超预期，基于预期业绩增速，龙头公司估值仍有提,0
（1）我们认为游戏行业的中长期投资逻辑仍然是存量市场因精品化趋势带来集中度提升，云游戏驱动的增量市场或更多被研发能力突出的龙头公司占据，因此龙头公司有望长期享受超越行业平均的业绩增速,0
《新诛仙》《少年三国志 2》《问道》等 3 月以来在 iOS 游戏畅销榜的排名来看，基本保持稳定，我们预计其流水或超市场预期，A 股游戏板块龙头公司 2020 年一季报整体情况或超市场此前的预期，基于全年预期业绩增速，龙头公司估值仍有提升空间,0
看，获批的 53 款游戏中，作为轻度游戏的移动休闲益智类别有 27 款，作为中、重度游戏的移动游戏仅 20 款，移动休闲益智游戏中无扑克牌、捕鱼等品类，中、重度游戏及捕鱼、扑克牌等品类延续了版号收紧的趋势，有利于进一步提升精品化率，存量头部游戏的市场份额有望进一步提升,0
（4）近期 Valve 公司发布 VR 新作《半条命：爱莉克斯》，基于良好的口碑，有望成为 VR 游戏的里程碑之作，我们判断或将推动国内 VR 游戏的研发进程,0
（5）我们继续重点推荐捕鱼品类龙头姚记科技，A 股受益标的还包括完美世界、三七互娱、世纪华通、吉比特、游族网络、掌趣科技等头部公司,0
? 教育出版：3 月底至 4 月初全国各省市高三、初三年级陆续开学，教育出版公基于中国教育新闻网的统计，江苏、内蒙古已通知高三、初三年级于 3 月 30 日开学,0
陕西省通知高三年级 3 月 30 日开学、初三年级 4 月 7 日开学,0
湖南、江西、广西通知高三、初三年级 4 月 7 日开学,0
安徽、福建通知高三年级 4 月 7 日开学等,0
由于疫情影响，全国各省市区中小学 2020 年春季学期均延迟开学，对教育出版公司的发货及收入确认或造成递延,0
随着 3 月底至 4 月初部分省、市、自治区的高三、初三年级陆续开学，教材教辅发货有望恢复，相关公司 2020 年2 季度有望迎来收入确认及业绩修复,0
相关受益公司包括：凤凰传媒、中南传媒、中文传媒、世纪天鸿等,0
Q1 归母净利+75%超预告，成长路径持续验证20Q1 公司收入 0.97 亿元，同比增加 29.59%,0
归母净利 0.27 亿元，同比增加 74.94%,0
公司经营业绩取得增长的主要原因为：教育考试信息化行业市场需求增加，带动标准化考点设备产品收入增加,0
同时，智慧教育产品获得更多市场机会，智慧教育业务收入增加,0
20Q1 扣非后归母净利 0.28 亿元，同比增长 80.21%，非经常性损益-82.47万元，其中计入当期损益的政府补助（与企业业务密切相关，按照国家统一标准定额或定量享受的政府补助除外）收入 12.86 万元,0
除上述各项之外的其他营业外收入和支出（对外捐赠支出）为-102.74 万元,0
减所得税影响额-8.34 万元和少数股东权益影响额（税后）0.93 万元,0
公司此前业绩预告归母净利同比增长区间为 47%-66%，20Q1 实际归母净利增速超出此前预告,0
亿符合预期，疫情或加速财政信息化投系统获创教展金奖，智慧招考业务延展智慧招考业务撬动考教统筹业务的杠杆效应出现，在已建和在建的标准化考点学校，公司的考教统筹产品给用户留下了深刻印象，通过复用已建设备，结合 AI 技术、大数据分析技术延伸叠加出更多与教学和教学管理相关应用和系统,0
相比传统的智慧校园建设，公司的建设方案具有节省成本，高效互用，统一管理等显著特点,0
维持盈利预测，给予买入评级公司主营业务为研发、生产、销售具有自主知识产权和自主品牌的教育信息化产品并为用户提供相关服务，产品主要包括智慧招考和智慧教育两大产品系列,0
我们预计公司 20-22 年 EPS 分别为 1.2 元、1.57 元、2.07 元，PE 分别为 26x、20x、15x,0
《日海智能：万物互联前夜，打造 AIoT 智慧世界》2019.07.08,0
?  公司发布半年报,0
上半年公司实现营业收入 23.68 亿元，同比增长 29.51%,0
实现归母净利润 4319 万，同比下降 12.11%,0
实现扣非归母净利润 3472 万，同比下降,0
0.1882,3
实现加权平均净资产收益率 2.08%，同比下降 0.37pct,0
?  毛利率环比提升，财务费用拖累净利润,0
上半年公司实现整体毛利率 16.79%，同比下降 1.44pct，其中物联网产品及服务实现毛利率 14.80%，同比提升 2.94pct，通信工程服务和通信产品销售分别 实现毛利率 14.96%、26.95%，同比下降1.42pct、0.45pct,0
环比来看，Q2 整体毛利率 19.31%，环比提升 4.23pct，随着物联网收入占比持续提升，全年整体毛利率有望提高,0
公司物联网解决方案业务处于快速发展期，营运资金需求旺盛，主要通过债性融资解决资金需求，上半年财务费用率同比提升 1.28pct，拖累整体净利率水平,0
?  物联网四大赛道三大产品线继续丰富服务能力，收入同比大幅增加,0
上半年公司物联网产品及服务实现营收 13.56 亿元，同比提升 119.83%，主要由于去年 3 月并定位，布局大中台、AIoT 智能设备与广泛合作的智能终端三大产品线，在此基础四大赛道,0
模组方面，继续加强对芯讯通和龙尚科技的研发和采购整合，报告期两家模组子公司实现总收入 7.32 亿元，同比增长 19.03%,0
非模组业务方面，解决方案在手订单逐步落地，目前已在上海、河北、延安、大连等多个城市实施智慧城市、智慧交通、智慧农业项目，上半年成功中标延安智慧城市二期项目并承接深圳国际会展中心软件平台项目,0
?  通服和设备业务短期承压，公司抓回款调结构改善经营质量,0
由于运营商投资结构调整，上半年用于通信技术服务和 ODN 设备的投资下降，公司通信服务和通信设备业务收入同比分别下滑 8.97%及 29.37%,0
公司在通服板块紧抓回款、拓展数据中心业务减轻收入下滑压力同时借助物联网实现对传统通讯设备智能化改造，主动精简产品结构,0
?  下调盈利预测，看好公司长期物联网布局,0
由于模组收入增长不及预期及通服、设备收入的下滑，我们将公司归母净利润预测由 2.2/3.0/4.2 亿下调为 1.6/2.0/2.3 亿，当前股价对应市盈率 35/28/24,0
公司物联网“端云用”布局完善，赋能价值有望逐步体现，参考当前 A 股物联网可比公司 2019 年市盈率，合理估值水平给予 38-40倍，对应目标价 19.4-20.4，维持“增持”评级,0
?  风险提示,4
资产负债率较高在抗风险能力的隐患、物联网平台增速业务发展不及预期、物联网解决方案订单落地不及预期息均来自市场公开信息，本人不保证该等信息的准确性或完整性,4
分析逻辑基于作者的职业理解，清晰准确地反映了作者的研究观现为比较标准，报告发布日后 6 个月内的公司股价（或行业指数）的涨跌幅相对同期市场基准指数的涨跌幅,4
A 股市场以德邦综指为基准,4
香港市场以恒生指数为基准,4
美国市场以标普 500 或纳斯达克综合指数为基准,4
相对强于市场表现 20%以上,4
相对强于市场表现 5%~20%,4
相对市场表现在-5%~+5%之间波动,4
相对弱于市场表现 5%以下,4
优于大市  预期行业整体回报高于基准指数整体水平 10%以上,4
预期行业整体回报介于基准指数整体水平-10%与 10%之间,4
弱于大市  预期行业整体回报低于基准指数整体水平 10%以下,4
容所引致的任何损失负任何责任,4
所属关联机构可能会持有报告中提到的公司所发行的证券并进行交易，还可能为这些公司提供投资银行服务或其他服务,4
本报告仅向特定客户传送，未经德邦证券研究所书面授权，本研究报告的任何部分均不得以任何方式制作任何形式的拷贝、复印件或复制品，或再次分发给任何其他人，或以任何侵犯本公司版权的其他方式使用,4
所有本报告中使用的商标、服务标记及标记均为本公司的商标、服务标记及标记,4
如欲引用或转载本文内容，务必联络德邦证券研究所并获得许可，并需注明出处为德邦证券研究所，且不得对本文进行有悖原意的引用和删改,4
根据中国证监会核发的经营证券业务许可，德邦证券股份有限公司的经营范围包括证券投资咨询业务,4
【民生机械】第三轮涨价来袭，主机龙头有【民生电新】电池及材料企业积极扩产，硅客户反馈：A股仍将保持高位震荡，下行空间有限,0
此外，中美关系有望改善，或将持续提振对相关行业的风险偏好,0
行业配置上，钢铁、煤炭等周期板块中报仍有业绩支撑，存在交易性机会,0
新能源、半导体等行业，可重点围绕性价比择股,0
【民生金工】指数普涨，北向资金逆势流出最近一个交易日（2021-06-22）,0
上证综指上涨 0.8%，上证 50 上涨 0.97 %，沪深 300上涨 0.62 %，中证 500 上涨 0.49 %，创业板指上涨 0.35%,0
石油石化行业指数涨幅最大，上涨 2.42%,0
通信行业指数跌幅最大，下跌 0.91%,0
沪深两市涨停 102 家，跌停 6 家,0
中小企业板涨停 22 家，跌停 1 家,0
创业板涨停 8家，跌停 0 家,0
择时观点方面，上证 50、创业板指为看多观点，其余各宽基指数均延续看空观点，择时观点维持谨慎,0
指标状态方面，沪深 300 相较于上一个交易日下滑，其余各宽基指数均有上升,0
截至 2021 年 06 月 21 日，两融余额为 17506.95 亿元,0
其中，融资余额 16019.4 亿元，融券余额 1487.55 亿元,0
融资买入净值 70.26 亿,0
融资融券余额占 A 股流通市值 4.52%,0
沪股通资金净流入-14.6 亿元（人民币）,0
深股通资金净流入-9.53 亿元（人民币）,0
北向资金净流入-24.13 亿元（人民币）,0
沪市港股通资金净流入-2.8 亿元（人民币）,0
深市港股通资金净流入 12.05 亿元（人民币）,0
南向资金净流入 9.25 亿元（人民币）,0
四、市场热点——龙虎榜今日上榜异动股票成交金额排名前十：（300663.SZ）科蓝软件、（300046.SZ）台基股份、（000831.SZ）五矿稀土、（000982.SZ）中银绒业、（600032.SH）浙江新能、（002900.SZ）哈三联、（002679.SZ）福建金森、（300526.SZ）中潜股份、（000848.SZ）承德露露、（002201.SZ）九鼎新材,6
疫情对光伏、电动车板块影响有限——电力设备新能源行业周报（20200209）本周电力设备及新能源(中信一级)上涨 0.03%，领先大盘 2.63 个百分点,0
电力设备子板块中，电气设备下跌 6.72%，风电下跌 8.36%，光伏上涨 2.57%，新能源车(中证)上涨 1.05%，领先大盘 3.65 个百分点,0
◆电动车：疫情对电动车行业的冲击是短期、有限的,0
从下游整车来看，汽车是可选消费品，消费需求会延后但不会消失，影响有限,0
从供给端来看，电动车行业基本上跟其他制造业类似，开工时间推后会影响公司业绩，但产业链公司在湖北设有产能的比较少,0
疫情对中长期逻辑没有影响,0
一是行业面临从国内驱动向全球驱动的转变，从去年开始，特斯拉 model 3 批量交付，欧洲车企面临碳排放压力，大众、宝马、特斯拉等欧美车企的电动化战略加速推进,0
汽车电动化正在从中国向全球拓展,0
二是政策驱动向市场驱动转变,0
国内补贴不断退坡，同时，Model3 引领了这一波的电动车市场化浪潮,0
对于电动车发展路径，我们猜想：（1）前期由中高端车型带动，因为品牌、性能、驾驶体验等因素可以覆盖目前较高的电池成本，Model 3 畅销市场，欧美车企的爆款车型也有望陆续出现，这些爆款车型会培育出用户的消费习惯,0
（2）随着电池成本下降、充电桩逐步普及、保值率提升，面对更广泛用户群的十万级别车型将会迅速普及，新能源汽车渗透率将会大幅提升,0
春节前后，行业出现利好因素,0
一是宁德时代与特斯拉签了配套协议，二是松下这两天公布了上季度财报，和特斯拉的合资电池工厂首次实现了季度盈利,0
供应商对公司的支持力度会逐渐加强，这也有利于特斯拉未来成本的进一步下降,0
重点关注：宁德时代、德方纳米、恩捷股份、璞泰来、国轩高科、亿纬锂能等,0
◆光伏：疫情影响有限，投资看异质结+优势行业龙头,0
需求层面，2020 年初，补贴政策《非水可再生能源发电补贴方式进一步完善》，以收定支安排了 2020年为 50 亿，其中光伏约 15 个亿,0
而竞价项目有望比去年的 7 月份约提前 2个月发布,0
一般来讲光伏 2、4 季度并网较多，此前市场对 2020 年装机的预期为 40GW-45GW,0
总体看，我们认为如果疫情仅维持一个季度，整体影响应是有限度的，331 受影响部分将转为 630，装机情况也会比去年好,0
长周期看，“十四五”或是更久的未来，光伏作为重要的新能源品种，装机还会进一步提升，前景较为广阔,0
从降本驱动力来说，因为光伏是以半导体为核心的技术，技术进步不会停滞,0
1.  HJT 技术，异质结电池片技术具有投资收益，可以先供给高端市场,0
2-3年后设备国产化、规模化后，再不断向下渗透,0
GW 级产能的落地非常关键，也是从主题投资到价值投资标志性事件,0
另一方面，此前 Solarcity 被特斯拉收购，特斯拉也与松下合作，均较看重 HJT，光伏行业也是特斯拉重点关注领域，可对光伏行情起到催化作用,0
重点关注：山煤国际、东方日升、捷佳伟创,6
2.  国内供应商格局愈发集中，强者恒强：隆基股份、通威股份、中环股份，这些具有成本优势的行业龙头将进一步整合资源、优化格局，推动行业优胜劣汰，龙头强者恒强的逻辑延续,0
此外，中环股份作为硅片龙头之一，光伏级 210 大硅片和半导体级硅片的开发如火如荼，亦值得重点关注,0
重点关注：隆基股份、通威股份、中环股份,6
◆风电：2020Q1 风电行情受延迟开工影响，春季躁动及一季报行情将受影响,0
但 2020 抢装逻辑仍在，关注 2 到 4 季度赶工,0
如果疫情没有发生，风电的一季报很不错，排产都比较满，而且也有抢装逻辑,0
但目前看一季度延迟开工，一季报会受些许影响，市场情绪也很难向次偏重,0
目前行业估值比较低，短期存在超跌修复的逻辑,0
重点关注后几个季度，因为 2020、2021年陆风、海风的抢装逻辑实际还在，而且确定性较强,0
我们认为疫情结束后，持续跟踪 2-4 季度性的赶工、项目落地，可能是相对更合适介入机会,0
重点关注：天顺风能、运达股份、金风科技（A+H）,6
◆泛在电力物联网：国网换帅关注政策调整，产业方向正确，建议逢低布局,0
客观来讲，基于 5G、电力大数据、物联网技术而兴起的泛在电力物联网是新时期、新阶段契合产业发展的合理方向，此前由国网前董事长寇伟推动,0
1 月 17 日，国家电网原董事长寇伟出任中国大唐集团总经理、董事、党组副书记,0
江西省委原常委、原副省长毛伟明出任国家电网董事长、党委书记,0
该调任令后，国网政策、人员可能面临一定的调整，会有一定过渡期,0
但是，我们依然认为以数字经济推动传统产业转型负荷国家基本战略，也是传统企业改革的的必然要求，所以我们依然看好该领域、该方向，建议逢低布局,0
重点关注：国电南瑞、岷江水电、海兴电力,6
◆燃料电池：主题性机会受补贴政策、规模化程度及事件因素而催化,0
在纯电/插电混动汽车补贴或于 2021 年全部退出的背景下，燃料电池汽车作为纯电动汽车的重要补充持续受到政府支持，并有望保持较高补贴金额,0
我们认为燃料电池汽车在商用车场景中具有规模运用的潜力，随着成本和配套设施的优化，行业景气度将持续提升,0
以2019年7月4日收市价为标准证券投资咨询业务证书编号：S1300518080001证券投资咨询业务证书编号：S1300519060001增发储备新产能，迎接5G 商用公司是国内领先的覆铜板生产企业，具备高频、高速覆铜板生产能力，部分产品已经通过华为等知名终端客户认证,0
目前，公司正在筹划增发事项，为 5G 应用储备新产能,0
随着 5G 网络的规模建设，公司覆铜板业务将进入增长期，首次覆盖，给予“增持”评级,0
?  普通覆铜板价格逐步稳定,0
公司是国内领先的覆铜板生产企业，主要产品包括覆铜板、导热材料、热塑性蜂窝板等，其中覆铜板收入占比80%左右,0
2018 年，受普通覆铜板价格下行影响，公司覆铜板产品毛利率同比减少 2.72 个百分点，目前看，普通覆铜板价格已经走出下行趋势，公司普通板产品盈利能力有望提升,0
?  超前布局高速板，迎接 5G,0
早在 2016 年，公司青山湖 450 万平方米覆铜板项目即立项，2018 年青山湖基地一期项目完成建设并投产，目前，已基本处于满产状态，但以普通覆铜板产品为主,0
随着 5G 网络的规模建设，公司青山湖基地产能将逐步转向高速板，届时覆铜板产品整体毛利率水平将逐步提升,0
?  增发储备新产能，贡献更大业绩增长弹性,0
在高频板领域，公司积极进行产品的研发和客户的导入,0
2019 年 4 月，公司公告增发预案，拟增发募资不超过 6.5 亿元，用于年产 650 万平米高频高速覆铜板青山湖制造基地二期项目及补充流动资金,0
二期项目将为公司贡献更大的业绩弹性,0
?  预计公司 2019~2021 年的 EPS 分别为 0.87、1.17、1.56 元，当前股价对应 PE 分别为 35X、26X、19X,0
考虑 5G 建设对高频高速板需求的拉动，首次覆盖，给予“增持”评级,0
? 5G 建设进度不及预期,0
新产品客户导入不及预期,0
—燃气水务行业周报（6.15—6.19)上期（20200615--20200619）燃气指数上涨 1.23%，水务指数上涨1.87%，沪深 300 指数上涨 2.39%，燃气指数跑输沪深 300 指数 1.06个百分点，水务指数跑输沪深 300 指 0.52 个百分点,0
为国新能源（-2.49%）、钱江水利（-2.26%）、瀚蓝环境（-2.17%）,0
SAC 证书编号：S0870510120017未来十二个月内，维持燃气、水务行业“增持”评级随着能源结构的调整和环境保护的加强，对行业形成长期利好,0
维持燃气行业“增持”的投资评级,0
关注天然气供需变化情况,0
报告编号：JLJ20-IT24水资源作为关系到人们生活、社会发展的重要资源，受水资源限制，未来供水新增产能增长有限,0
我们预计自来水业务保持稳定增长，污水处理业务受政策推动，发展空间较大,0
维持水务行业“增持”投资评级,0
上期（20200615--20200619）燃气指数上涨 1.23%，水务指数上涨 1.87%，沪深 300 指数上涨 2.39%，燃气指数跑输沪深 300 指数 1.06 个百分点，水务指数跑输沪深 300 指 0.52 个百分点,0
股为国新能源（-2.49%）、钱江水利（-2.26%）、瀚蓝环境（-2.17%）,0
发改委、能源局：着力增强能源储备能力6 月 18 日，国家发改委、国家能源局印发《关于做好 2020 年能源安全保障工作的指导意见》，提出着力增强能源储备能力，要求持续增强煤炭储备能力，提升电力系统调节能力和加快推进储气设施建设,0
持续增强煤炭储备能力,0
主要调入地区燃煤电厂常态存煤水平达到 15 天以上的目标，鼓励有条件的地区选择一批大型燃煤电厂，通过新建扩建储煤场地、改造现有设施等措施，进一步提高存煤能力,0
在推动 2019 年新增储备能力任务落实的同时，引导再新增 3000万吨左右的储煤能力，鼓励企业在煤炭消费地、铁路交通枢纽、主要中转港口建立煤炭产品储备，通过“产销联动、共建共享”，按照合理辐射半径，推进储煤基地建设,0
支持主要产煤地区研究建立调峰储备产能及监管机制，提升煤炭供给弹性,0
提升电力系统调节能力,0
2020 年调峰机组达到最大发电负荷的10%,0
开展现有火电机组调节性能改造，提高电力系统灵活性和调节能力,0
积极推动抽水蓄能电站、龙头水电站等具备调峰能力电源的建设，有序安排煤电应急调峰储备电源建设,0
进一步完善调峰补偿机制，加快推进电力调峰等辅助服务市场化，探索推动用户侧承担辅助服务费用的相关机制，提高调峰积极性,0
推动储能技术应用，鼓励电源侧、电网侧和用户侧储能应用，鼓励多元化的社会资源投资储能建设,0
加快推进储气设施建设,0
做好地下储气库、LNG 储罐统筹规划布局，推进储气设施集约、规模建设,0
各省(区、市)编制发布省级储气设施建设专项规划，鼓励地方政府和有关企业通过异地合作、参股合资等方式，共担共享储气设施投资建设成本和收益,0
三、上市公司一周重要公告摘要大众公用（600635）控股股东股份解除质押及质押公告,0
"公司控股股东上海大众企管持有公司股份数量 556,321,859 股，占公司总股本比例 18.84%，大众企管持有公司股份累计质押数量（含本次）290,000,000 股 A 股股份，占其持股数量比例 52.13%",0
近日，公司接控股股东上海大众企业管理有限公司通知，获悉其所持有本公司的部分股份被质押，质押股份 5000 万股,0
"大众企管未来半年内将到期的质押股份数量 130,000,000 股 A 股，占其所持股份比例23.37%，占本公司总股本比例 4.40%，对应融资余额人民币 24,500万元",0
百川能源（600681）关于公司实际控制人股份解质的公告,0
"公司实际控制人王东海先生持有公司股份 177,450,696 股，占公司总股本的 12.30%",0
"本次解除质押后，王东海先生累计质押股份数量为61,560,000 股，占其持有公司股份的 34.69%",0
洪城水业（600461）关于为全资子公司提供担保的公告,0
被担保人为 江西洪城水业环保有限公司，本次担保金额为人民币 2 亿元,0
*ST 中天（600856）关于涉及诉讼进展的公告,0
"本次诉讼因生效司法裁判确定的还款义务，公司需承担连带清偿责任向嘉茂通商业保理（深圳）有限公司支付 51,666,666.68 元及履行期间的债务利息以及执行中实际支出的费用，全资子公司青岛中天能源集团股份有限公司需向正奇国际商业保理有限公司支付 50,541,070.56 元及履行期间的债务利息",0
本次诉讼可能将对公司本期利润或期后利润产生影响,0
"安徽省合肥市中级人民法院判决公司为公司全资子公司青岛中天能源集团股份有限公司向正奇国际商业保理有限公司提供 5,000 万元的违规担保事项无效",0
随着能源结构的调整和环境保护的加强，对行业形成长期利好,0
维持燃气行业“增持”的投资评级,4
关注天然气供需变化情况,0
水资源作为关系到人们生活、社会发展的重要资源，受水资源限制，未来供水新增产能增长有限,0
我们预计自来水业务保持稳定增长，污水处理业务受政策推动，发展空间较大,0
维持水务行业“增持”投资评级,4
需求低于预期、成本上涨等,4
作者具有中国证券业协会授予的证券投资咨询资格或相当的专业胜任能力，以勤勉尽责的职业态度，独立、客观地出具本报告，并保证报告采用的信息均来自合规渠道，力求清晰、准确地反映作者的研究观点，结论不受任何第三方的授意或影响,4
此外，作者薪酬的任何部分不与本报告中的具体推荐意见或观点直接或间接相关,4
市场基准沪深300指数表现的看法,4
股价表现将强于基准指数 20%以上股价表现将强于基准指数 10%以上股价表现将介于基准指数±10% 之间股价表现将弱于基准指数 10%以上行业基本面看好，行业指数将强于基准指数 5%行业基本面稳定，行业指数将介于基准指数±5%行业基本面看淡，行业指数将弱于基准指数 5%不同证券研究机构采用不同的评级术语及评级标准，投资者应区分不同机构在相同评级名称下的定义差异,4
本评级完整的观点与信息，投资者不应以分析师的投资评级取代个人的分析与判断,4
何形式的发布、复制、引用或转载,4
如经过本公司同意引用、刊发的，须注明出处为上海证券有限责任公司研究所，在法律许可的情况下，本公司或其关联机构可能会持有报告中涉及的公司所发行的证券或期权并进行交易，也可能为这些公司提供或争取提供多种金融服务,4
料、意见和推测仅反映本公司于发布本报告当日的判断，本报告所指的证券或投资标的的价格、价值或投资收入可出修改，投资者应当自行关注相应的更新或修改,4
本报告中的内容和意见仅供参考，并不构成客户私人咨询建议,4
在任何情况下，本公司、本公司员工或关联机构不承诺投资者一定获利，不与投资者分享投资收益，也不对任何人因使用本报告中的任何内容所引致的任何损失负责，投资者据此做出的任何投资决策与本公司、本公司员工或关联机构无关,4
银行间市场利率走高，多家银行快报预喜上周央行净回笼资金 4705 亿元，银行间市场流动性紧张，7 天/1 月期同业拆现动荡，但银行股总体稳健，且披露业绩快报的数家银行基本面均呈企稳改态势不改，利好银行资产质量改善,0
二是货币政策回归常态有助于缓释息差压力,0
三是目前板块估值对应 2021 年为 0.83xPB，仍具备低估值、低仓位的特点,0
个股方面建议关注特色优质个股（如招商银行、宁波银行、平安银行等），以及基本面改善个股（如兴业银行、邮储银行等）,0
?  银行：过去一周 A 股银行板块上涨 0.38%， 同期沪深 300 指数下跌 3.91%，A 股银行板块跑赢沪深 300 指数 4.29 个百分点,0
按中信一级行业分类标准，银行板块涨跌幅排名 2/29,0
不考虑次新股，16 家 A 股上市银行涨幅靠前的是平安银行（4.81%）、中信银行(2.95%),0
涨幅靠后的是北京银行(-1.25%)、南京银行 (-2.68%),0
次新股里涨幅靠前的是无锡银行（9.24%）、长沙银行（9.16 %）,0
14 家 H 股上市银行涨幅靠前的是招商银行(1.02%)、盛京银行(0.42%),0
